Subject	Site	Sex	Group	Age	Date	Day	Session	trial_number	Side	baited_Distractor	chose_side	correct	Comment	correct_check	side_change	box_change	dopple_change	chosen_distractor
Becky	uganda	f	Uganda	28	08/11/2019	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Becky	uganda	f	Uganda	28	08/11/2019	4	2	17	r	green	l	0		0	no	yes	no	heart
Becky	uganda	f	Uganda	28	08/11/2019	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Becky	uganda	f	Uganda	28	08/11/2019	4	2	19	l	green	l	1		1	no	yes	no	green
Becky	uganda	f	Uganda	28	08/11/2019	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Becky	uganda	f	Uganda	28	08/11/2019	4	2	21	r	heart	l	0		0	no	no	no	green
Becky	uganda	f	Uganda	28	08/11/2019	4	2	22	l	green	l	1		1	yes	yes	yes	green
Becky	uganda	f	Uganda	28	08/11/2019	4	2	23	r	green	l	0		0	yes	no	no	heart
Becky	uganda	f	Uganda	28	08/11/2019	4	2	24	l	heart	l	1		1	yes	yes	yes	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	1	r	heart	r	1		1				heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	2	l	green	l	1		1	yes	yes	yes	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	5	l	green	l	1		1	yes	no	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	8	r	heart	l	0		0	no	yes	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	9	r	green	r	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	12	l	heart	l	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	18	l	green	l	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	19	r	green	l	0		0	yes	no	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	20	r	heart	l	0		0	no	yes	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	21	l	green	l	1		1	yes	yes	yes	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	06/11/2019	3	1	23	r	heart	l	0		0	yes	no	no	green
Sally	uganda	f	Uganda	28	06/11/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	1	l	green	l	1		1				green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	2	r	green	l	0		0	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	4	r	heart	l	0		0	yes	no	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	5	r	heart	l	0		0	no	no	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	6	l	heart	l	1		1	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	8	l	green	l	1		1	yes	no	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	9	r	green	l	0		0	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	11	l	green	l	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	12	r	green	l	0		0	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	13	r	heart	r	1		1	no	yes	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	14	l	heart	l	1		1	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	15	l	green	l	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	17	r	green	l	0		0	no	yes	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	19	l	green	l	1		1	no	yes	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	21	r	heart	l	0		0	no	no	no	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	22	l	green	l	1		1	yes	yes	yes	green
Sally	uganda	f	Uganda	28	08/11/2019	4	2	23	r	green	l	0		0	yes	no	no	heart
Sally	uganda	f	Uganda	28	08/11/2019	4	2	24	l	heart	l	1		1	yes	yes	yes	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	1	r	heart	r	1		1				heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	3	l	heart	r	0		0	no	yes	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	6	l	heart	r	0		0	no	yes	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	9	r	green	r	1		1	no	yes	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	17	l	heart	l	1		1	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	19	r	green	l	0		0	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	22	l	heart	r	0		0	no	yes	no	green
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	06/11/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	1	l	green	l	1		1				green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	2	r	green	r	1		1	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	4	r	heart	r	1		1	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	5	r	heart	r	1		1	no	no	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	6	l	heart	r	0		0	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	7	r	green	r	1		1	yes	yes	yes	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	8	l	green	r	0		0	yes	no	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	9	r	green	r	1		1	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	11	l	green	r	0		0	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	12	r	green	r	1		1	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	13	r	heart	r	1		1	no	yes	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	14	l	heart	r	0		0	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	15	l	green	l	1		1	no	yes	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	17	r	green	r	1		1	no	yes	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	19	l	green	l	1		1	no	yes	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	21	r	heart	r	1		1	no	no	no	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	23	r	green	r	1		1	yes	no	no	green
Cocoa	uganda	f	Uganda	12	08/11/2019	4	2	24	l	heart	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	1	r	heart	l	0		0				green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	3	l	heart	r	0		0	no	yes	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	4	r	green	r	1		1	yes	yes	yes	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	9	r	green	r	1		1	no	yes	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	13	l	heart	r	0		0	no	no	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	16	r	green	l	0		0	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	17	l	heart	l	1		1	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	18	l	green	l	1		1	no	yes	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	07/11/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	1	l	green	l	1		1				green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	2	r	green	l	0		0	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	4	r	heart	r	1		1	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	5	r	heart	l	0		0	no	no	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	6	l	heart	l	1		1	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	7	r	green	r	1		1	yes	yes	yes	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	8	l	green	r	0		0	yes	no	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	9	r	green	r	1		1	yes	no	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	11	l	green	r	0		0	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	12	r	green	r	1		1	yes	no	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	13	r	heart	r	1		1	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	14	l	heart	r	0		0	yes	no	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	15	l	green	r	0		0	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	17	r	green	r	1		1	no	yes	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	19	l	green	r	0		0	no	yes	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	21	r	heart	r	1		1	no	no	no	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	23	r	green	r	1		1	yes	no	no	green
Namukisa	uganda	f	Uganda	21	08/11/2019	4	2	24	l	heart	r	0		0	yes	yes	yes	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	1	l	heart	r	0		0				green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	2	r	green	r	1		1	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	3	l	heart	l	1		1	yes	yes	yes	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	4	r	green	r	1		1	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	5	r	green	r	1		1	no	no	no	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	6	l	heart	r	0		0	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	7	r	green	r	1		1	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	8	l	heart	r	0		0	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	9	r	green	r	1		1	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	10	l	heart	r	0		0	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	11	l	green	r	0		0	no	yes	no	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	12	r	heart	r	1		1	yes	yes	yes	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	13	r	heart	r	1		1	no	no	no	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	14	l	heart	r	0		0	yes	no	no	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	15	l	green	r	0		0	no	yes	no	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	16	r	green	r	1		1	yes	no	no	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	17	r	heart	r	1		1	no	yes	no	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	18	l	green	r	0		0	yes	yes	yes	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	19	l	green	r	0		0	no	no	no	heart
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	20	r	heart	r	0		1	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	21	r	green	r	1		1	no	yes	no	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	22	l	heart	r	0		0	yes	yes	yes	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	23	r	heart	r	0		1	yes	no	no	green
Mawa	uganda	m	Uganda	23	08/11/2019	3	2	24	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	1	l	green	r	0		0				heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	2	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	4	r	heart	r	1		1	yes	no	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	5	r	heart	r	1		1	no	no	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	6	l	heart	r	0		0	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	7	r	green	r	1		1	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	8	l	green	r	0		0	yes	no	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	9	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	11	l	green	r	0		0	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	12	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	13	r	heart	r	1		1	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	14	l	heart	r	0		0	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	15	l	green	r	0		0	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	17	r	green	r	1		1	no	yes	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	19	l	green	r	0		0	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	21	r	heart	r	1		1	no	no	no	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	23	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	11/11/2019	4	2	24	l	heart	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	1	r	heart	r	1		1				heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	3	l	heart	r	0		0	no	yes	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	4	r	green	r	1		1	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	6	l	heart	r	0		0	no	yes	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	13	l	heart	r	0		0	no	no	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	22	l	heart	r	0		0	no	yes	no	green
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Nkuumwa	uganda	f	Uganda	23	10/11/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	1	r	heart	r	1		1				heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	6	l	heart	r	0		0	no	yes	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	9	r	green	r	1		1	no	yes	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	11	l	green	l	1		1	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	13	l	heart	r	0		0	no	no	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	14	r	heart	l	0		0	yes	no	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	16	r	green	l	0		0	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	22	l	heart	r	0		0	no	yes	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	23	r	heart	l	0		0	yes	no	no	green
Bwambale	uganda	m	Uganda	19	25/11/2019	3	1	24	r	green	l	0		0	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	1	l	green	r	0		0				heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	2	r	green	l	0		0	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	4	r	heart	r	1		1	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	5	r	heart	r	1		1	no	no	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	6	l	heart	r	0		0	yes	no	no	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	7	r	green	r	1		1	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	8	l	green	r	0		0	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	9	r	green	r	1		1	yes	no	no	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	11	l	green	r	0		0	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	12	r	green	r	1		1	yes	no	no	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	13	r	heart	l	0		0	no	yes	no	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	14	l	heart	l	1		1	yes	no	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	15	l	green	r	0		0	no	yes	no	heart
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Bwambale	uganda	m	Uganda	19	27/11/2019	4	2	17	r	green	r	1		1	no	yes	no	green
